사용일,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201502,7호선,신중동,319549,316494,35107,34066
201502,7호선,부천시청,282919,287980,32429,31842
201502,7호선,상동,321630,328614,32006,31872
201502,7호선,삼산체육관,121034,109446,17282,16884
201502,7호선,굴포천,192025,196498,23330,23139
201502,7호선,부평구청,274737,205055,22462,19821
201502,8호선,암사,369023,322095,69530,68480
201502,8호선,천호,440275,492650,75745,69760
201502,8호선,강동구청,215507,224116,49217,49943
201503,5호선,영등포시장,172623,192225,75945,76538
201503,5호선,신길,82075,98638,11497,12513
201503,5호선,여의도,642336,713214,56070,55132
201503,5호선,여의나루,262109,281608,30354,30133
201503,5호선,마포,386129,406843,66601,66430
201503,5호선,공덕,375462,399819,49991,46161
201503,5호선,애오개,160754,166259,39607,37725
201503,5호선,충정로,139461,146234,17574,18591
201503,5호선,서대문,478125,491914,75954,72653
201503,5호선,광화문,1016617,1077613,89787,88348
201503,5호선,종로3가,299053,295031,124828,128212
201503,5호선,을지로4가,111715,126074,39313,37369
201503,5호선,동대문역사문화공원,82248,99934,15368,16654
201503,5호선,청구,108348,105918,27213,22406
201503,5호선,신금호,138194,136535,35168,40690
201503,5호선,행당,219449,189695,49165,44983
201503,5호선,왕십리(성동구청),136847,171374,26859,25947
201503,5호선,마장,158996,156575,47261,46317
201503,5호선,답십리,443336,403578,86064,83995
201503,5호선,장한평,492799,492310,103963,105140
201503,5호선,군자,301614,331701,36955,40714
201503,5호선,아차산,398029,375133,94786,86108
201503,5호선,광나루,431942,387890,70287,67970
201503,5호선,천호,540702,586428,151562,160809
201503,5호선,강동,538767,442564,95493,85300
201503,5호선,길동,182353,193417,56219,58501
201503,5호선,굽은다리,242624,229360,61435,55637
201503,5호선,명일,234292,230546,65401,65861
201503,5호선,고덕,212709,214090,60436,58147
201503,5호선,상일동,319412,260110,70253,67505
201503,5호선,둔촌동,352793,350608,77865,81803
201503,5호선,올림픽공원,249284,251523,31193,26272
201503,5호선,방이,183333,185285,40071,39928
201503,5호선,오금,110581,110540,17676,16994
201503,5호선,개롱,177189,175816,42503,42921
201503,5호선,거여,186339,174912,50088,47071
201503,5호선,마천,141013,140591,53040,56942
201503,6호선,응암,448631,434053,104216,103268
201503,6호선,역촌,82021,102524,32496,30723
201503,6호선,불광,137367,139055,37713,29991
201503,6호선,독바위,71239,78936,20529,24833
201503,6호선,연신내,11,0,3,0
201503,6호선,구산,201651,135739,52599,54085
201503,6호선,새절,374840,354121,81762,83061
201503,6호선,증산,268703,254648,68829,67897
201503,6호선,디지털미디어시티,421280,460377,64309,64714
201503,6호선,월드컵경기장,168867,181704,50190,50280
201503,6호선,마포구청,359526,306692,85016,79718
201503,6호선,망원,299349,318386,82829,87492
201503,6호선,합정,309013,344673,34446,35897
201503,6호선,상수,301719,353599,22984,23557
201503,6호선,광흥창,237762,229119,64142,62516
201503,6호선,대흥,240460,260095,47084,47734
201503,6호선,공덕,482833,477281,75902,72164
201503,6호선,효창공원앞,217135,213000,50927,49467
201503,6호선,삼각지,209528,166120,22077,18147
201503,6호선,녹사평(용산구청),205342,230151,22539,22514
201503,6호선,이태원,468415,520963,40935,43109
201503,6호선,한강진,174196,211791,14929,14706
201503,6호선,버티고개,69137,63239,14519,16487
201503,6호선,약수,91153,93355,22640,20180
201503,6호선,청구,93302,97018,17673,21234
201503,6호선,신당,216147,224412,38618,37866
201503,6호선,동묘앞,231273,234922,72532,66896
201503,6호선,창신,90095,77033,17674,16728
201503,6호선,보문,234169,205334,39208,38031
201503,6호선,안암,475425,485677,33613,32853
201503,6호선,고려대,300050,295837,38426,38446
201503,6호선,월곡,373773,348051,72790,73030
201503,6호선,상월곡,170782,159139,39843,38692
201503,6호선,돌곶이,252112,225039,59272,58493
201503,6호선,석계,364964,368310,74419,75186
201503,6호선,태릉입구,139930,173225,26766,26864
201503,6호선,화랑대,388772,289859,45551,41739
201503,6호선,봉화산(서울의료원),246669,228821,52276,51736
201503,7호선,장암,73258,24374,8731,5432
201503,7호선,도봉산,325537,305333,67165,68119
201503,7호선,수락산,374302,357747,94028,93821
201503,7호선,마들,301167,270648,73734,70603
201503,7호선,노원,561054,617216,112833,114067
201503,7호선,중계,418053,375827,95564,93033
201503,7호선,하계,558368,524542,106602,100881
201503,7호선,공릉,382887,374796,69231,69950
201503,7호선,태릉입구,264555,249305,38114,34797
201503,7호선,먹골,272030,259394,57673,58418
201503,7호선,중화,325600,307462,62391,61187
201503,7호선,상봉,502459,467029,73541,68469
201503,7호선,면목,457034,436980,83324,84350
201503,7호선,사가정,441452,424178,91798,90500
201503,7호선,용마산,161539,150509,36225,39118
201503,7호선,중곡,265999,238698,61889,63251
201503,7호선,군자,390120,287329,78306,59481
201503,7호선,어린이대공원,547643,564623,46663,44960
201503,7호선,건대입구,532977,570916,54480,49737
201503,7호선,뚝섬유원지,247652,240926,41413,41082
201503,7호선,청담,660259,767630,85111,82926
201503,7호선,강남구청,494913,544759,55953,56535
201503,7호선,학동,684289,768481,77391,74636
201503,7호선,논현,575617,641627,56930,56621
201503,7호선,반포,178270,169655,32058,30449
201503,7호선,고속터미널,584736,521091,79865,71729
201503,7호선,내방,388862,406763,65224,64825
201503,7호선,이수,463907,461023,82174,78432
201503,7호선,남성,308640,279418,70647,71078
201503,7호선,숭실대입구,540874,531721,61665,63438
201503,7호선,상도,332005,327149,62637,60141
201503,7호선,장승배기,271209,256796,76282,77090
201503,7호선,신대방삼거리,420042,390157,93568,94145
201503,7호선,보라매,272148,273948,46855,46253
201503,7호선,신풍,312164,291423,68989,69378
201503,7호선,대림,311334,310161,37077,36113
201503,7호선,남구로,454729,475330,62558,64292
201503,7호선,가산디지털단지,1205420,1220144,76385,73266
201503,7호선,철산,708253,710691,96980,96286
201503,7호선,광명사거리,741356,704176,142429,143932
201503,7호선,천왕,210440,188552,42088,41519
201503,7호선,온수,335641,317349,33030,33479
201503,7호선,까치울,159321,138463,20648,19941
201503,7호선,부천종합운동장,157905,144070,16488,16402
201503,7호선,춘의,214389,209156,23364,22452
201503,7호선,신중동,398443,395924,44185,42832
201503,7호선,부천시청,341310,349187,40172,39428
201503,7호선,상동,394851,407884,40820,40884
201503,7호선,삼산체육관,149347,134741,21861,21341
201503,7호선,굴포천,236443,243090,30752,30217
201503,7호선,부평구청,346022,258664,28303,24665
201503,8호선,암사,461171,401226,85686,84648
201503,8호선,천호,536545,591466,95087,87178
201503,8호선,강동구청,274250,285345,62172,62798
201503,8호선,몽촌토성,171536,184113,40171,39986
201503,8호선,잠실,278363,344223,50722,47044
201503,8호선,석촌,234929,247720,59791,60613
201503,8호선,송파,141234,143599,35521,36277
201503,8호선,가락시장,157164,190422,45213,45457
201503,8호선,문정,152259,144191,30080,29709
201503,8호선,장지,343796,329077,53749,51409
201503,8호선,복정,238847,176932,34505,31133
201503,8호선,산성,200237,191353,41108,45334
201503,8호선,남한산성입구,424877,394090,77336,74265
201503,8호선,단대오거리,363306,332951,69669,62558
201503,8호선,신흥,124229,128215,49497,50406
201503,8호선,수진,125158,114490,40807,39511
201503,8호선,모란,101896,78046,53654,36884
201503,9호선,개화,171572,102987,32258,24004
201503,9호선,김포공항,241428,281384,17562,19105
201503,9호선,공항시장,74054,82478,21942,24017
201503,9호선,신방화,192302,183718,41480,41517
201503,9호선,마곡나루,52044,48340,7438,7369
201503,9호선,양천향교,189058,186137,38259,37936
201503,9호선,가양,517494,494994,117783,114929
201503,9호선,증미,196076,200451,41927,42417
201503,9호선,등촌,274105,266061,80190,80362
201503,9호선,염창,403125,394847,56989,56752
201503,9호선,신목동,113252,95260,16798,15738
201503,9호선,선유도,184842,184000,25309,25263
201503,9호선,당산,446743,419017,59312,54772
201503,9호선,국회의사당,408512,415487,53557,46745
201503,9호선,여의도,505047,498621,36948,34250
201503,9호선,샛강,147072,153437,24968,24372
201503,9호선,노량진,857877,912264,121815,126908
201503,9호선,노들,122382,100259,29761,27780
201503,9호선,흑석(중앙대입구),348407,352180,58259,59500
201503,9호선,동작,44713,32044,12960,10791
201503,9호선,구반포,81634,87377,23503,24036
201503,9호선,신반포,77536,77884,22009,22683
201503,9호선,고속터미널,404224,454741,47707,49898
201503,9호선,사평,74636,70085,15592,15515
201503,9호선,신논현,897431,875131,50335,48534
201503,9호선,언주,13888,11505,1943,1583
201503,9호선,선정릉,10423,10976,1592,1501
201503,9호선,삼성중앙,8674,7322,1699,1375
201503,9호선,봉은사,19541,18515,2920,2781
201503,9호선,종합운동장,10537,7589,1710,1572
201503,1호선,서울역,1880246,1682965,251663,232039
201503,1호선,시청,629174,629592,93878,92418
201503,1호선,종각,1292556,1226790,161263,154006
201503,1호선,종로3가,776822,720776,378245,347897
201503,1호선,종로5가,580052,595559,285028,274670
201503,1호선,동대문,371146,435262,148646,155030
201503,1호선,신설동,413062,405091,133618,128929
201503,1호선,제기동,302851,300914,332147,350732
201503,1호선,청량리(지하),619323,642545,339340,337754
201503,1호선,동묘앞,179955,199541,145607,144931
201503,2호선,시청,708029,689459,64398,59907
201503,2호선,을지로입구,1480310,1478168,127046,118713
201503,2호선,을지로3가,517840,507178,98193,94888
201503,2호선,을지로4가,298814,300623,102070,102019
201503,2호선,동대문역사문화공원,520205,602194,62127,68900
201503,2호선,신당,361773,385073,112935,114211
201503,2호선,상왕십리,272255,256906,61533,62284
201503,2호선,왕십리(성동구청),621154,508371,62083,53438
201503,2호선,한양대,429603,517970,17958,19488
201503,2호선,뚝섬,423552,449409,69818,70406
201503,2호선,성수,663503,733048,98907,101106
201503,2호선,건대입구,1337248,1449742,102327,107501
201503,2호선,구의,636155,622996,115391,117690
201503,2호선,강변,1467508,1438329,155282,152037
201503,2호선,잠실나루,488273,464720,89403,90135
201503,2호선,잠실,2313458,2088504,203567,189233
201503,2호선,신천,746481,721415,120460,116923
201503,2호선,종합운동장,420974,450407,57514,58640
201503,2호선,삼성,1820867,1879268,151910,144073
201503,2호선,선릉,1543984,1351739,204279,177686
201503,2호선,역삼,1317771,1468887,165359,168071
201503,2호선,강남,3048498,3112464,170044,153222
201503,2호선,교대,1066630,1192787,177251,194188
201503,2호선,서초,643390,654315,87525,87496
201503,2호선,방배,648151,658960,87364,85986
201503,2호선,사당,1245872,1420986,202077,189170
201503,2호선,낙성대,863254,830359,117730,118622
201503,2호선,서울대입구,1519292,1491491,232133,225657
201503,2호선,봉천,608566,552853,156628,156754
201503,2호선,신림,2082867,2025687,259598,264425
201503,2호선,신대방,716531,680366,134253,138495
201503,2호선,구로디지털단지,1850588,1858869,165924,169543
201503,2호선,대림,853429,889686,122362,127742
201503,2호선,신도림,1937171,1931494,224372,217864
201503,2호선,문래,522813,528899,86796,85956
201503,2호선,영등포구청,580739,583903,114520,110868
201503,2호선,당산,682612,742020,79316,83911
201503,2호선,합정,1051662,1007461,86992,80675
201503,2호선,홍대입구,2229042,2360001,129572,125366
201503,2호선,신촌,1585300,1599463,156903,154564
201503,2호선,이대,720686,768464,92117,94588
201503,2호선,아현,252183,223257,63688,59270
201503,2호선,충정로,304591,335669,56760,56710
201503,2호선,용답,64319,67442,17060,17209
201503,2호선,신답,30778,36065,10595,11315
201503,2호선,신설동,97555,91592,37578,37081
201503,2호선,도림천,25740,29069,6217,7252
201503,2호선,양천구청,185691,199368,48363,49387
201503,2호선,신정네거리,280438,277339,65676,65889
201503,2호선,용두,46645,49373,23132,25319
201503,3호선,지축,27951,28544,12713,14776
201503,3호선,구파발,462395,362005,88518,79771
201503,3호선,연신내,1068481,996848,255404,246752
201503,3호선,불광,464271,505539,147421,162065
201503,3호선,녹번,396850,331623,88017,87688
201503,3호선,홍제,516635,480303,158270,157236
201503,3호선,무악재,101249,96938,36282,39063
201503,3호선,독립문,169709,177984,77591,77417
201503,3호선,경복궁,700727,749321,95822,93104
201503,3호선,안국,725397,798092,135280,146966
201503,3호선,종로3가,193601,267793,80784,89104
201503,3호선,을지로3가,224025,262953,65505,66033
201503,3호선,충무로,47,0,2,0
201503,3호선,동대입구,341349,396834,38964,41504
201503,3호선,약수,375762,357195,92739,90287
201503,3호선,금호,199311,180006,53971,52541
201503,3호선,옥수,270503,280980,58706,60036
201503,3호선,압구정,1002911,1117109,157793,156925
201503,3호선,신사,929168,1014829,82016,79251
201503,3호선,잠원,155206,150003,35697,34949
201503,3호선,고속터미널,1633157,1684816,196723,193266
201503,3호선,교대,391134,302123,69399,47024
201503,3호선,남부터미널,1012609,1056037,136704,137237
201503,3호선,양재,1211213,1286400,171287,172514
201503,3호선,매봉,318219,301115,58029,52509
201503,3호선,도곡,214796,197709,31127,25694
201503,3호선,대치,322748,301623,59319,56426
201503,3호선,학여울,91812,96173,19327,18767
201503,3호선,대청,306550,265435,54994,51998
201503,3호선,일원,244747,254683,65001,66813
201503,3호선,수서,318703,327573,82538,81258
201503,3호선,가락시장,221843,200953,62862,59262
201503,3호선,경찰병원,195514,192972,36861,37363
201503,3호선,오금,192894,169464,24422,23206
201503,4호선,당고개,329633,306253,96507,95834
201503,4호선,상계,583718,512626,121635,119946
201503,4호선,노원,662814,749464,95080,92882
201503,4호선,창동,768783,849691,188109,195334
201503,4호선,쌍문,912333,765643,172512,165186
201503,4호선,수유(강북구청),1240572,1200248,262987,262709
